FIPS,county,state,year,total_vote,dem_vote,rep_vote
17083,Jersey,IL,2016,10991,2679,7748
17083,Jersey,IL,2020,11937,2961,8712
17085,Jo Daviess,IL,1960,10417,4293,6111
17085,Jo Daviess,IL,1964,9425,4818,4607
17085,Jo Daviess,IL,1968,9408,3228,5563
17085,Jo Daviess,IL,1972,9097,3318,5763
17085,Jo Daviess,IL,1976,9628,3979,5478
17085,Jo Daviess,IL,1980,8971,2678,5186
17085,Jo Daviess,IL,1984,9302,3348,5877
17085,Jo Daviess,IL,1988,9137,4141,4923
17085,Jo Daviess,IL,1992,10454,4044,4249
17085,Jo Daviess,IL,1996,9306,4171,3915
17085,Jo Daviess,IL,2000,10322,4585,5304
17085,Jo Daviess,IL,2004,11584,5311,6174
17085,Jo Daviess,IL,2008,11750,6403,5170
17085,Jo Daviess,IL,2012,11429,5667,5534
17085,Jo Daviess,IL,2016,11334,4462,6121
17085,Jo Daviess,IL,2020,12496,5109,7166
17087,Johnson,IL,1960,4197,1413,2778
17087,Johnson,IL,1964,3987,1770,2217
17087,Johnson,IL,1968,3975,1143,2406
17087,Johnson,IL,1972,4123,1293,2826
17087,Johnson,IL,1976,4628,2182,2417
17087,Johnson,IL,1980,4888,1586,3201
17087,Johnson,IL,1984,5083,1647,3424
17087,Johnson,IL,1988,4692,1872,2797
17087,Johnson,IL,1992,5391,2299,2124
17087,Johnson,IL,1996,4930,2009,2241
17087,Johnson,IL,2000,5362,1928,3285
17087,Johnson,IL,2004,5865,1813,3997
17087,Johnson,IL,2008,5901,1871,3912
17087,Johnson,IL,2012,5672,1572,3963
17087,Johnson,IL,2016,6089,1142,4649
17087,Johnson,IL,2020,6450,1281,5059
17089,Kane,IL,1960,86761,31279,55389
17089,Kane,IL,1964,87094,40703,46391
17089,Kane,IL,1968,87420,26609,54144
17089,Kane,IL,1972,92377,27525,64546
17089,Kane,IL,1976,95374,34057,59275
17089,Kane,IL,1980,103784,29015,64106
17089,Kane,IL,1984,105159,31875,72655
17089,Kane,IL,1988,103412,36366,66283
17089,Kane,IL,1992,127938,44568,55684
17089,Kane,IL,1996,114693,47902,54375
17089,Kane,IL,2000,141405,60127,76996
17089,Kane,IL,2004,167297,73813,92065
17089,Kane,IL,2008,193299,106756,83963
17089,Kane,IL,2012,181648,90332,88335
17089,Kane,IL,2016,199314,103665,82734
17089,Kane,IL,2020,231876,130166,96775
17091,Kankakee,IL,1960,37452,17115,20311
17091,Kankakee,IL,1964,36874,20792,16082
17091,Kankakee,IL,1968,38250,14460,20025
17091,Kankakee,IL,1972,40373,13434,26866
17091,Kankakee,IL,1976,42108,18394,23003
17091,Kankakee,IL,1980,40873,14626,23810
17091,Kankakee,IL,1984,39665,15246,23807
17091,Kankakee,IL,1988,35755,15147,20316
17091,Kankakee,IL,1992,40071,17229,15411
17091,Kankakee,IL,1996,35241,16820,14595
17091,Kankakee,IL,2000,40183,19180,20049
17091,Kankakee,IL,2004,45036,20003,24739
17091,Kankakee,IL,2008,48016,24750,22527
17091,Kankakee,IL,2012,45509,21595,23136
17091,Kankakee,IL,2016,47305,18971,25129
17091,Kankakee,IL,2020,50040,20271,28532
17093,Kendall,IL,1960,8228,2242,5975
17093,Kendall,IL,1964,9140,3430,5710
17093,Kendall,IL,1968,10198,2228,7184
17093,Kendall,IL,1972,11917,2525,9373
17093,Kendall,IL,1976,13349,4202,9011
17093,Kendall,IL,1980,14327,3143,10028
17093,Kendall,IL,1984,14730,3789,10872
17093,Kendall,IL,1988,15084,4347,10653
17093,Kendall,IL,1992,18406,5423,8521
17093,Kendall,IL,1996,17672,6499,8958
17093,Kendall,IL,2000,22769,8444,13688
17093,Kendall,IL,2004,32527,12497,19776
17093,Kendall,IL,2008,46631,24742,21380
17093,Kendall,IL,2012,47295,22471,24047
17093,Kendall,IL,2016,54055,24884,24961
17093,Kendall,IL,2020,63974,33168,29492
17095,Knox,IL,1960,29850,11889,17938
17095,Knox,IL,1964,27850,15000,12850
17095,Knox,IL,1968,26396,9707,14216
17095,Knox,IL,1972,26766,9333,17315
17095,Knox,IL,1976,25967,11525,14123
17095,Knox,IL,1980,26198,8749,14907
17095,Knox,IL,1984,27122,12027,14974
17095,Knox,IL,1988,23700,12752,10842
17095,Knox,IL,1992,25296,12524,8331
17095,Knox,IL,1996,22548,12487,7822
17095,Knox,IL,2000,23174,12572,9912
17095,Knox,IL,2004,24708,13403,11111
17095,Knox,IL,2008,23988,14191,9419
17095,Knox,IL,2012,23278,13451,9408
17095,Knox,IL,2016,22503,10083,10737
17095,Knox,IL,2020,23169,10703,12009
17097,Lake,IL,1960,114899,46941,67809
17097,Lake,IL,1964,121667,62785,58840
17097,Lake,IL,1968,121903,43409,68999
17097,Lake,IL,1972,139812,47416,92052
17097,Lake,IL,1976,152894,57741,92231
17097,Lake,IL,1980,164853,48287,96350
17097,Lake,IL,1984,173224,53947,118401
17097,Lake,IL,1988,179633,64327,114115
17097,Lake,IL,1992,223987,81693,99000
17097,Lake,IL,1996,204764,93315,93149
17097,Lake,IL,2000,242164,115058,120988
17097,Lake,IL,2004,275295,134352,139081
17097,Lake,IL,2008,299105,177242,118545
17097,Lake,IL,2012,287493,153757,129764
17097,Lake,IL,2016,303520,171095,109767
17097,Lake,IL,2020,334177,204032,123594
17099,La Salle,IL,1960,55125,27532,27552
17099,La Salle,IL,1964,52139,30923,21216
17099,La Salle,IL,1968,51610,22940,26054
17099,La Salle,IL,1972,52687,21405,31190
17099,La Salle,IL,1976,48865,23105,25114
17099,La Salle,IL,1980,47835,16818,27323
17099,La Salle,IL,1984,48139,20532,27388
17099,La Salle,IL,1988,44650,22271,22166
17099,La Salle,IL,1992,49931,23276,16078
17099,La Salle,IL,1996,42491,21643,15299
17099,La Salle,IL,2000,46007,23355,21276
17099,La Salle,IL,2004,50729,24263,26101
17099,La Salle,IL,2008,50185,27443,21872
17099,La Salle,IL,2012,47259,23073,23256
17099,La Salle,IL,2016,49743,19543,26689
17099,La Salle,IL,2020,53591,22442,30113
17101,Lawrence,IL,1960,9800,3667,6120
17101,Lawrence,IL,1964,9312,5136,4176
17101,Lawrence,IL,1968,8946,3075,4883
17101,Lawrence,IL,1972,8181,2818,5347
17101,Lawrence,IL,1976,8442,4044,4345
17101,Lawrence,IL,1980,7856,3030,4453
17101,Lawrence,IL,1984,7638,2924,4686
17101,Lawrence,IL,1988,6823,3140,3655
17101,Lawrence,IL,1992,7488,3270,2681
17101,Lawrence,IL,1996,6392,2871,2568
17101,Lawrence,IL,2000,6578,2822,3594
17101,Lawrence,IL,2004,6729,2518,4162
17101,Lawrence,IL,2008,6536,3016,3403
17101,Lawrence,IL,2012,5989,2011,3857
17101,Lawrence,IL,2016,6058,1290,4521
17101,Lawrence,IL,2020,6411,1419,4886
17103,Lee,IL,1960,16739,5896,10835
17103,Lee,IL,1964,15760,7315,8445
17103,Lee,IL,1968,15255,4727,9598
17103,Lee,IL,1972,15489,4788,10636
17103,Lee,IL,1976,15076,6076,8674
17103,Lee,IL,1980,15438,3170,11373
17103,Lee,IL,1984,15155,3919,11178
17103,Lee,IL,1988,13596,4608,8903
17103,Lee,IL,1992,15417,5530,6652
17103,Lee,IL,1996,14182,5895,6677
17103,Lee,IL,2000,14620,6111,8069
17103,Lee,IL,2004,15876,6416,9307
17103,Lee,IL,2008,16318,7765,8258
17103,Lee,IL,2012,15301,6937,8059
17103,Lee,IL,2016,15489,5528,8612
17103,Lee,IL,2020,16397,6407,9630
17105,Livingston,IL,1960,19783,6642,13139
17105,Livingston,IL,1964,18715,8476,10239
17105,Livingston,IL,1968,18160,5234,11963
17105,Livingston,IL,1972,18339,5110,13217
17105,Livingston,IL,1976,15640,5174,10097
17105,Livingston,IL,1980,16823,4111,11544
17105,Livingston,IL,1984,16919,4567,12291
17105,Livingston,IL,1988,15405,5009,10324
17105,Livingston,IL,1992,17098,6007,8004
17105,Livingston,IL,1996,14788,5641,7653
17105,Livingston,IL,2000,15421,5829,9187
17105,Livingston,IL,2004,16039,5632,10316
17105,Livingston,IL,2008,15625,6189,9191
17105,Livingston,IL,2012,15039,5020,9753
17105,Livingston,IL,2016,15342,4023,10208
17105,Livingston,IL,2020,17174,4615,12208
17107,Logan,IL,1960,15090,5691,9383
17107,Logan,IL,1964,14517,7712,6805
17107,Logan,IL,1968,14289,4552,8638
17107,Logan,IL,1972,14692,4395,10277
17107,Logan,IL,1976,14386,5686,8623
17107,Logan,IL,1980,14366,3916,9681
17107,Logan,IL,1984,14046,4052,9932
17107,Logan,IL,1988,13286,4727,8490
17107,Logan,IL,1992,14195,5169,6567
17107,Logan,IL,1996,12345,4618,6518
17107,Logan,IL,2000,13065,4600,8141
17107,Logan,IL,2004,13467,4273,9112
17107,Logan,IL,2008,12896,5250,7429
17107,Logan,IL,2012,12053,3978,7844
17107,Logan,IL,2016,12401,3313,8181
17107,Logan,IL,2020,13294,3840,9136
17109,McDonough,IL,1960,13893,4520,9363
17109,McDonough,IL,1964,13051,6144,6907
17109,McDonough,IL,1968,12924,3785,8496
17109,McDonough,IL,1972,15738,5143,10573
17109,McDonough,IL,1976,15534,5464,9683
17109,McDonough,IL,1980,14589,4093,8995
17109,McDonough,IL,1984,14001,4561,9383
17109,McDonough,IL,1988,12493,5247,7173
17109,McDonough,IL,1992,13922,5814,5297
17109,McDonough,IL,1996,12035,5632,5049
17109,McDonough,IL,2000,13012,6080,6465
17109,McDonough,IL,2004,14929,7119,7656
17109,McDonough,IL,2008,13042,6783,6055
17109,McDonough,IL,2012,12454,5967,6147
17109,McDonough,IL,2016,13144,5288,6795
17109,McDonough,IL,2020,12327,4992,7027
17111,McHenry,IL,1960,38508,12659,25787
17111,McHenry,IL,1964,40517,18014,22503
17111,McHenry,IL,1968,41185,10896,27245
17111,McHenry,IL,1972,48312,12090,36114
17111,McHenry,IL,1976,54989,16799,37115
17111,McHenry,IL,1980,61655,14540,40045
17111,McHenry,IL,1984,62042,14420,47282
17111,McHenry,IL,1988,65499,18919,46135
17111,McHenry,IL,1992,88294,24783,41356
17111,McHenry,IL,1996,83256,31240,41136
17111,McHenry,IL,2000,106185,40698,62112
17111,McHenry,IL,2004,127948,50330,76412
17111,McHenry,IL,2008,139268,72288,64845
17111,McHenry,IL,2012,133844,59797,71598
17111,McHenry,IL,2016,143930,60803,71612
17111,McHenry,IL,2020,164578,78154,82260
17113,McLean,IL,1960,38761,13971,24758
17113,McLean,IL,1964,38670,19550,19120
17113,McLean,IL,1968,37630,12779,22284
17113,McLean,IL,1972,45955,14824,31060
17113,McLean,IL,1976,45879,16601,28493
17113,McLean,IL,1980,49232,13587,30096
17113,McLean,IL,1984,48349,15880,32221
17113,McLean,IL,1988,49511,18659,30572
17113,McLean,IL,1992,59285,23090,25726
17113,McLean,IL,1996,53435,22708,26428
17113,McLean,IL,2000,60898,24936,34008
17113,McLean,IL,2004,71620,29877,41276
17113,McLean,IL,2008,75750,37689,36767
17113,McLean,IL,2012,73382,31883,39947
17113,McLean,IL,2016,81324,36196,37237
17113,McLean,IL,2020,87190,43933,40502
17115,Macon,IL,1960,53288,26029,27151
17115,Macon,IL,1964,53002,35045,17957
17115,Macon,IL,1968,49741,23369,21027
17115,Macon,IL,1972,50029,20296,29596
17115,Macon,IL,1976,53599,28243,24893
17115,Macon,IL,1980,53956,22325,28298
17115,Macon,IL,1984,56112,25463,30457
17115,Macon,IL,1988,49489,25364,23862
17115,Macon,IL,1992,55580,27449,18684
17115,Macon,IL,1996,47235,24256,18161
17115,Macon,IL,2000,49499,24262,23830
17115,Macon,IL,2004,51746,23341,28118
17115,Macon,IL,2008,51216,25487,24948
17115,Macon,IL,2012,48899,22780,25309
17115,Macon,IL,2016,48060,18343,26866
17115,Macon,IL,2020,49390,19847,28589
17117,Macoupin,IL,1960,24896,13120,11731
17117,Macoupin,IL,1964,23657,15227,8430
17117,Macoupin,IL,1968,23368,10750,10262
17117,Macoupin,IL,1972,23407,9662,13583
17117,Macoupin,IL,1976,22486,11910,10242
17117,Macoupin,IL,1980,22354,9116,12131
17117,Macoupin,IL,1984,22953,10602,12282
17117,Macoupin,IL,1988,21669,12195,9362
17117,Macoupin,IL,1992,23661,12050,6518
17117,Macoupin,IL,1996,21075,11107,7235
17117,Macoupin,IL,2000,21389,11015,9749
17117,Macoupin,IL,2004,22785,11193,11413
17117,Macoupin,IL,2008,22373,12090,9891
17117,Macoupin,IL,2012,21010,9464,10946
17117,Macoupin,IL,2016,22391,6689,14322
17117,Macoupin,IL,2020,24022,7365,16153
17119,Madison,IL,1960,97904,54787,42984
17119,Madison,IL,1964,95124,65115,30009
17119,Madison,IL,1968,101129,46384,39622
17119,Madison,IL,1972,99116,43289,55385
17119,Madison,IL,1976,101998,56457,44183
17119,Madison,IL,1980,100124,43860,51160
17119,Madison,IL,1984,105713,48352,57021
17119,Madison,IL,1988,99695,54175,44907
17119,Madison,IL,1992,114095,58484,32167
17119,Madison,IL,1996,100573,53568,35758
17119,Madison,IL,2000,111104,59077,48821
17119,Madison,IL,2004,123678,63399,59384
17119,Madison,IL,2008,128334,68979,57177
17119,Madison,IL,2012,122473,58922,60608
17119,Madison,IL,2016,130179,50587,70490
17119,Madison,IL,2020,137139,57836,76031
17121,Marion,IL,1960,20250,9116,11121
17121,Marion,IL,1964,19423,12363,7060
17121,Marion,IL,1968,17649,7737,8134
17121,Marion,IL,1972,17754,6968,10755
17121,Marion,IL,1976,18720,9834,8729
17121,Marion,IL,1980,18678,6990,10969
17121,Marion,IL,1984,18945,7599,11300
17121,Marion,IL,1988,17373,8592,8695
17121,Marion,IL,1992,18883,9669,5764
17121,Marion,IL,1996,15763,7792,5999
17121,Marion,IL,2000,16663,8068,8240
17121,Marion,IL,2004,17224,7694,9413
17121,Marion,IL,2008,17364,8345,8691
17121,Marion,IL,2012,15764,6225,9248
17121,Marion,IL,2016,17098,4369,11859
17121,Marion,IL,2020,17458,4524,12678
17123,Marshall,IL,1960,7138,2981,4150
17123,Marshall,IL,1964,6770,3561,3209
17123,Marshall,IL,1968,6677,2455,3897
17123,Marshall,IL,1972,6602,2141,4452
17123,Marshall,IL,1976,6662,2570,4017
17123,Marshall,IL,1980,6711,1903,4349
17123,Marshall,IL,1984,6493,2386,4060
17123,Marshall,IL,1988,6367,2742,3588
17123,Marshall,IL,1992,6496,2819,2491
17123,Marshall,IL,1996,5714,2640,2453
17123,Marshall,IL,2000,5907,2570,3145
17123,Marshall,IL,2004,6584,2806,3734
17123,Marshall,IL,2008,6333,3081,3145
17123,Marshall,IL,2012,5850,2455,3290
17123,Marshall,IL,2016,5984,1789,3785
17123,Marshall,IL,2020,6334,2005,4197
17125,Mason,IL,1960,8180,3824,4337
17125,Mason,IL,1964,7690,4857,2833
17125,Mason,IL,1968,7853,3365,3899
17125,Mason,IL,1972,7810,2901,4897
17125,Mason,IL,1976,7849,3947,3847
17125,Mason,IL,1980,7693,2680,4644
17125,Mason,IL,1984,7486,3354,4109
17125,Mason,IL,1988,6855,3406,3424
17125,Mason,IL,1992,7702,3969,2473
17125,Mason,IL,1996,6444,3385,2430
17125,Mason,IL,2000,6772,3192,3411
17125,Mason,IL,2004,7183,3215,3907
17125,Mason,IL,2008,6808,3542,3141
17125,Mason,IL,2012,6272,2867,3265
17125,Mason,IL,2016,6493,2014,4058
17125,Mason,IL,2020,6766,1985,4654
17127,Massac,IL,1960,7171,2644,4521
17127,Massac,IL,1964,6474,3396,3078
17127,Massac,IL,1968,6446,1934,3578
17127,Massac,IL,1972,6162,1831,4313
17127,Massac,IL,1976,6937,3666,3226
17127,Massac,IL,1980,7272,2821,4284
17127,Massac,IL,1984,7049,3194,3827
17127,Massac,IL,1988,6763,3227,3507
17127,Massac,IL,1992,7056,3347,2754
17127,Massac,IL,1996,6058,2841,2507
17127,Massac,IL,2000,6744,2912,3676
17127,Massac,IL,2004,7424,2805,4578
17127,Massac,IL,2008,7186,2693,4371
17127,Massac,IL,2012,6495,2092,4278
17127,Massac,IL,2016,6697,1558,4846
17127,Massac,IL,2020,6813,1725,4997
17129,Menard,IL,1960,5193,2068,3120
17129,Menard,IL,1964,4813,2491,2322
17129,Menard,IL,1968,4995,1640,2980
17129,Menard,IL,1972,5263,1587,3657
17129,Menard,IL,1976,5479,2301,3137
17129,Menard,IL,1980,5534,1589,3622
17129,Menard,IL,1984,5766,1826,3925
17129,Menard,IL,1988,5705,2103,3560
17129,Menard,IL,1992,6299,2264,2834
17129,Menard,IL,1996,5868,2204,3106
17129,Menard,IL,2000,6202,2164,3862
17129,Menard,IL,2004,6574,2137,4408
17129,Menard,IL,2008,6464,2706,3672
17129,Menard,IL,2012,6151,2100,3948
17129,Menard,IL,2016,6515,1817,4231
17129,Menard,IL,2020,6928,2022,4764
17131,Mercer,IL,1960,9061,3476,5582
17131,Mercer,IL,1964,8630,4410,4220
17131,Mercer,IL,1968,8600,3143,4844
17131,Mercer,IL,1972,8940,3477,5452
17131,Mercer,IL,1976,8982,4090,4816
17131,Mercer,IL,1980,9156,3361,5144
17131,Mercer,IL,1984,8927,3982,4907
17131,Mercer,IL,1988,7929,4204,3683
17131,Mercer,IL,1992,8540,3990,2983
17131,Mercer,IL,1996,7897,4278,2688
17131,Mercer,IL,2000,8318,4400,3688
17131,Mercer,IL,2004,8974,4512,4405
17131,Mercer,IL,2008,8848,4887,3833
17131,Mercer,IL,2012,8534,4507,3876
17131,Mercer,IL,2016,8525,3071,4807
17131,Mercer,IL,2020,8914,3280,5418
17133,Monroe,IL,1960,8133,3398,4731
17133,Monroe,IL,1964,8541,4605,3936
17133,Monroe,IL,1968,9167,2822,5086
17133,Monroe,IL,1972,9466,2958,6479
17133,Monroe,IL,1976,9716,3984,5602
17133,Monroe,IL,1980,9924,3121,6315
17133,Monroe,IL,1984,10217,3256,6936
17133,Monroe,IL,1988,10851,4529,6275
17133,Monroe,IL,1992,12542,4894,4807
17133,Monroe,IL,1996,11535,4798,5350
17133,Monroe,IL,2000,13796,5797,7632
17133,Monroe,IL,2004,16370,6788,9468
17133,Monroe,IL,2008,18083,7953,9881
17133,Monroe,IL,2012,17432,6215,10888
17133,Monroe,IL,2016,19354,5535,12629
17133,Monroe,IL,2020,21148,6569,14142
17135,Montgomery,IL,1960,18007,8815,9178
17135,Montgomery,IL,1964,17006,10581,6425
17135,Montgomery,IL,1968,16339,7318,7547
17135,Montgomery,IL,1972,15913,6858,9025
17135,Montgomery,IL,1976,15848,8322,7379
17135,Montgomery,IL,1980,15415,5721,8947
17135,Montgomery,IL,1984,14605,6360,8191
17135,Montgomery,IL,1988,13759,7293,6388
17135,Montgomery,IL,1992,14837,7424,4407
17135,Montgomery,IL,1996,12631,6338,4770
17135,Montgomery,IL,2000,13093,6542,6226
17135,Montgomery,IL,2004,12930,5979,6851
17135,Montgomery,IL,2008,12871,6491,6150
17135,Montgomery,IL,2012,12133,5058,6776
17135,Montgomery,IL,2016,12978,3504,8630
17135,Montgomery,IL,2020,13727,3905,9544
17137,Morgan,IL,1960,17062,7259,9791
17137,Morgan,IL,1964,16475,9235,7240
17137,Morgan,IL,1968,16327,6281,8902
17137,Morgan,IL,1972,16789,5674,11103
17137,Morgan,IL,1976,16489,7403,8885
17137,Morgan,IL,1980,16997,5483,10406
17137,Morgan,IL,1984,16097,5361,10683
17137,Morgan,IL,1988,14886,6032,8808
17137,Morgan,IL,1992,16297,6351,6566
17137,Morgan,IL,1996,14238,6150,6352
17137,Morgan,IL,2000,14334,5899,8058
17137,Morgan,IL,2004,15180,5650,9392
17137,Morgan,IL,2008,15353,7467,7591
17137,Morgan,IL,2012,14096,5806,7972
17137,Morgan,IL,2016,14800,4696,9076
17137,Morgan,IL,2020,15333,5076,9950
17139,Moultrie,IL,1960,6831,3079,3752
17139,Moultrie,IL,1964,6226,3733,2493
17139,Moultrie,IL,1968,6127,2447,3094
17139,Moultrie,IL,1972,5507,2350,3143
17139,Moultrie,IL,1976,6169,3332,2803
17139,Moultrie,IL,1980,6161,2332,3495
17139,Moultrie,IL,1984,6072,2458,3593
17139,Moultrie,IL,1988,6212,3013,3167
17139,Moultrie,IL,1992,6465,3056,2065
17139,Moultrie,IL,1996,5451,2629,2199
17139,Moultrie,IL,2000,5725,2529,3058
17139,Moultrie,IL,2004,6466,2388,4028
17139,Moultrie,IL,2008,6260,2668,3471
17139,Moultrie,IL,2012,6057,2144,3784
17139,Moultrie,IL,2016,6283,1481,4455
17139,Moultrie,IL,2020,6744,1662,4964
17141,Ogle,IL,1960,18025,4792,13226
17141,Ogle,IL,1964,17347,6917,10430
17141,Ogle,IL,1968,17641,4399,12168
17141,Ogle,IL,1972,18290,4743,13512
17141,Ogle,IL,1976,17797,6463,11073
17141,Ogle,IL,1980,18871,4067,12533
17141,Ogle,IL,1984,18396,4803,13503
17141,Ogle,IL,1988,17394,5641,11644
17141,Ogle,IL,1992,20109,6512,9008
17141,Ogle,IL,1996,18335,6765,9558
17141,Ogle,IL,2000,20601,7673,12325
17141,Ogle,IL,2004,24091,9018,14918
17141,Ogle,IL,2008,24850,11253,13144
17141,Ogle,IL,2012,23367,9514,13422
17141,Ogle,IL,2016,24193,8050,14352
17141,Ogle,IL,2020,26272,9428,16248
17143,Peoria,IL,1960,84676,39061,45529
17143,Peoria,IL,1964,80687,47360,33327
17143,Peoria,IL,1968,74105,30937,37021
17143,Peoria,IL,1972,78032,27264,50324
17143,Peoria,IL,1976,82123,34606,46526
17143,Peoria,IL,1980,83510,28276,47815
17143,Peoria,IL,1984,82899,36830,45607
17143,Peoria,IL,1988,73230,35253,37605
17143,Peoria,IL,1992,81328,38099,30718
17143,Peoria,IL,1996,74102,37383,30990
17143,Peoria,IL,2000,76812,38604,36398
17143,Peoria,IL,2004,82771,41121,41051
17143,Peoria,IL,2008,81704,45906,34579
17143,Peoria,IL,2012,78411,40209,36774
17143,Peoria,IL,2016,79102,38060,35633
17143,Peoria,IL,2020,83973,43578,38252
17145,Perry,IL,1960,11672,4958,6708
17145,Perry,IL,1964,10926,6639,4287
17145,Perry,IL,1968,10983,4449,5384
17145,Perry,IL,1972,11064,4084,6968
17145,Perry,IL,1976,11395,5976,5286
17145,Perry,IL,1980,10610,4337,5888
17145,Perry,IL,1984,10472,4584,5852
17145,Perry,IL,1988,9781,5167,4576
17145,Perry,IL,1992,11086,6009,3105
17145,Perry,IL,1996,9921,5347,3237
17145,Perry,IL,2000,9942,4862,4802
17145,Perry,IL,2004,10425,4770,5589
17145,Perry,IL,2008,9995,4701,5086
17145,Perry,IL,2012,9549,3819,5507
17145,Perry,IL,2016,9874,2462,6855
17145,Perry,IL,2020,10071,2612,7313
17147,Piatt,IL,1960,7399,2889,4506
17147,Piatt,IL,1964,7038,3897,3141
17147,Piatt,IL,1968,7059,2447,3973
17147,Piatt,IL,1972,7468,2394,5057
17147,Piatt,IL,1976,8020,3509,4442
17147,Piatt,IL,1980,7818,2421,4867
17147,Piatt,IL,1984,7879,2840,5000
17147,Piatt,IL,1988,7277,3099,4137
17147,Piatt,IL,1992,8447,3520,3076
17147,Piatt,IL,1996,7412,3274,3265
17147,Piatt,IL,2000,8385,3488,4619
17147,Piatt,IL,2004,8586,3124,5392
17147,Piatt,IL,2008,8999,3859,4991
17147,Piatt,IL,2012,8707,3090,5413
17147,Piatt,IL,2016,9060,2645,5634
17147,Piatt,IL,2020,9822,3329,6248
17149,Pike,IL,1960,11436,5461,5965
17149,Pike,IL,1964,10689,6576,4113
17149,Pike,IL,1968,9939,4191,5035
17149,Pike,IL,1972,9863,3883,5940
17149,Pike,IL,1976,10110,5006,4975
17149,Pike,IL,1980,9361,3695,5301
17149,Pike,IL,1984,9285,3965,5295
17149,Pike,IL,1988,8599,4614,3965
17149,Pike,IL,1992,9037,4016,3342
17149,Pike,IL,1996,7952,3604,3225
17149,Pike,IL,2000,8112,3198,4706
17149,Pike,IL,2004,7980,2849,5032
17149,Pike,IL,2008,7616,3024,4457
17149,Pike,IL,2012,7286,2278,4860
17149,Pike,IL,2016,7530,1413,5754
17149,Pike,IL,2020,7949,1484,6332
17151,Pope,IL,1960,2665,971,1689
17151,Pope,IL,1964,2446,1117,1329
17151,Pope,IL,1968,2268,732,1307
17151,Pope,IL,1972,2218,773,1440
17151,Pope,IL,1976,2275,1070,1187
17151,Pope,IL,1980,2455,880,1501
17151,Pope,IL,1984,2492,940,1545
17151,Pope,IL,1988,2208,996,1202
17151,Pope,IL,1992,2411,1063,951
17151,Pope,IL,1996,2054,915,850
17151,Pope,IL,2000,2330,927,1346
17151,Pope,IL,2004,2436,918,1500
17151,Pope,IL,2008,2231,845,1343
17151,Pope,IL,2012,2222,650,1512
17151,Pope,IL,2016,2136,375,1678
17151,Pope,IL,2020,2175,433,1722
17153,Pulaski,IL,1960,4961,2322,2621
17153,Pulaski,IL,1964,5048,3332,1716
17153,Pulaski,IL,1968,4632,2076,1741
17153,Pulaski,IL,1972,4193,1683,2485
17153,Pulaski,IL,1976,4345,2489,1836
17153,Pulaski,IL,1980,4099,1955,2083
17153,Pulaski,IL,1984,3664,1724,1923
17153,Pulaski,IL,1988,3478,1793,1666
17153,Pulaski,IL,1992,3549,1987,1169
17153,Pulaski,IL,1996,2814,1524,1036
17153,Pulaski,IL,2000,3016,1518,1430
17153,Pulaski,IL,2004,3108,1372,1720
17153,Pulaski,IL,2008,3270,1638,1593
17153,Pulaski,IL,2012,3003,1389,1564
17153,Pulaski,IL,2016,2735,962,1675
17153,Pulaski,IL,2020,2624,891,1699
17155,Putnam,IL,1960,2619,1160,1457
17155,Putnam,IL,1964,2490,1359,1131
17155,Putnam,IL,1968,2505,988,1351
17155,Putnam,IL,1972,2787,1112,1665
17155,Putnam,IL,1976,2959,1344,1572
17155,Putnam,IL,1980,3414,1158,1959
17155,Putnam,IL,1984,3413,1487,1912
17155,Putnam,IL,1988,3139,1601,1516
17155,Putnam,IL,1992,3308,1574,969
17155,Putnam,IL,1996,2764,1425,987
17155,Putnam,IL,2000,3179,1657,1437
17155,Putnam,IL,2004,3352,1704,1623
17155,Putnam,IL,2008,3337,1900,1378
17155,Putnam,IL,2012,3135,1559,1502
17155,Putnam,IL,2016,3112,1147,1767
17155,Putnam,IL,2020,3390,1338,1993
17157,Randolph,IL,1960,15347,7344,7988
17157,Randolph,IL,1964,15002,9199,5803
17157,Randolph,IL,1968,15250,5953,7681
17157,Randolph,IL,1972,16215,6440,9761
17157,Randolph,IL,1976,17038,8693,8190
17157,Randolph,IL,1980,15494,6052,8810
